pixel_id x y N_photoelectrons_fited N_photoelectrons_std_fited FF_coef_independent_way FF_coef_model_way FF_coef_model_way_err high_gain_init low_gain_init Charge_init N_photoelectrons_init N_photoelectrons_std_init
0 -0.9819805060619657 0.4535573676110728 40.360680049524014 0.37998896644851105 0.9299311339148704 1.005812406753208 0.1581463673959644 60.95902808498636 3.8319827317587136 2474.648371002674 40.595272738807935 6.371441966996791
1 -1.0147131895973645 0.4157609203101501 40.170630757995376 0.3882806022418575 0.9457917197076913 1.0278069071493459 0.1602645439478368 63.4331126000673 4.1320019767187794 2619.0042629330705 41.28765175761361 6.42554680611803
2 -1.063812214900463 0.4252100321353807 39.65553679294306 0.41750646398161556 0.9668579677721496 1.0643476926812971 0.1642114356446663 64.67151419792891 4.401275416377192 2729.6086487701396 42.20727908760723 6.496712944836584
3 -1.031079531365064 0.4630064794363034 39.8538679901095 0.40835156671870915 0.8464777151187377 0.9271921086156092 0.15282359144596824 61.20317883651965 3.868257052314621 2261.5916091492377 36.95219189823776 6.078831458285199
4 -1.080178556668162 0.4724555912615341 39.33225436601844 0.43864702694633906 0.8970294582897558 0.9955946216184237 0.1594857469727778 56.26429779371277 -0.3623770777262046 2203.252562821087 39.158980902935724 6.257713712126477
5 -1.0474458731327634 0.5102520385624568 39.51833725631506 0.43009986607336825 0.8808536476462594 0.973037928926219 0.157272347969316 59.46539336466243 4.013173780011004 2286.6133183427996 38.45284103849264 6.201035481150922
6 -0.9983468478296651 0.5008029267372262 40.031649108224016 0.4005849261851964 0.9232798117723651 1.006826258666094 0.15890960448330704 61.07089218878115 -1.7547363927311468 2461.457149170316 40.304915499867064 6.3486152427019125
7 -0.9819805060619657 0.3212698020578432 40.74591479376139 0.3533996094624464 0.9754922374005118 1.0451158173153903 0.16041119485075866 57.342187366799536 3.701837952393143 2441.8711776704936 42.58420004194519 6.525657058254378
8 -1.0147131895973645 0.2834733547569205 40.51044048435404 0.3639212954418693 0.897536298654433 0.9671853990211474 0.15475935565378024 77.9993685432737 5.6266760136245 3056.1015692885567 39.18110654438241 6.259481331898227
9 -1.063812214900463 0.29292246658215115 40.001747872027586 0.3917020236339825 0.9098038998114006 0.9928725442428903 0.15784566106191428 59.79823890848158 3.9864658507188278 2374.9849589621017 39.71663718386265 6.3021137076272
10 -1.0310795313650638 0.33071891388307384 40.24508937474045 0.38010173482225773 0.9247184312205353 1.003047022921938 0.1581556510481727 61.6326683310403 4.1473965691611 2487.970118354 40.367717084560724 6.353559402772648
11 -1.0801785566681623 0.34016802570830457 39.72904065285691 0.4090852588901496 0.9147561005959414 1.0051292509207659 0.15939487652723092 58.33836065031659 4.062075808271949 2329.615305768947 39.93282087120672 6.319242112089608
12 -1.0474458731327634 0.3779644730092273 39.95997293350592 0.3979739660563378 0.8814750988803175 0.9629628622155599 0.15553187066303986 62.677432600999275 4.107883159156557 2411.8257205290965 38.47996991010516 6.20322254236499
13 -0.9983468478296651 0.3685153611839966 40.4681343039808 0.3699499173946205 0.9419396109488807 1.016095559249298 0.15872875760161986 62.28275211123199 4.149024596307329 2561.035099608137 41.119491557379064 6.41244817190588
14 -0.9819805060619656 0.18898223650461363 40.98020997384319 0.3366435843976687 0.9381783484888578 0.9993920771362164 0.15637962932341243 60.098505204177265 3.856837219499394 2461.352139943845 40.95529716723743 6.399632580643785
15 -1.0147131895973645 0.15118578920369094 40.69956701476283 0.34924071282525454 0.9455347505690419 1.0141737870467804 0.1580957768636112 63.80192202349296 4.3594764188224095 2633.5158241474483 41.276434010526245 6.424673844680853
16 -1.063812214900463 0.16063490102892172 40.19931127606334 0.37570211011041976 0.8645444660842844 0.9388439202932958 0.15307422038221152 61.181735740148596 4.073044772557476 2309.0524850594784 37.740878991509796 6.143360561737346
17 -1.031079531365064 0.1984313483298444 40.48739396322787 0.3617845807039433 0.8839507904611419 0.9530878658810061 0.15366487024971595 61.23913823841263 3.967822708497212 2363.0985552011075 38.588043907496385 6.21192755169411
18 -1.0801785566681623 0.20788046015507505 39.978990747780244 0.3894570635098939 0.9208174196547136 1.0054636529391912 0.15888907532544236 60.29721529632927 4.074271950885135 2423.792613399726 40.19742207808525 6.3401436953814585
19 -1.0474458731327634 0.24567690745599774 40.25466498923921 0.37593330223596566 0.9520053149087265 1.0323996100322848 0.16043585906614388 60.6647575669573 3.9832836086163335 2521.1606197520846 41.55890043687083 6.446619302926987
20 -0.9983468478296651 0.23622779563076712 40.75560957090132 0.34944083408829185 0.9511749700370025 1.0188205487862059 0.1583496058094991 59.83699917174213 4.135901301354373 2484.5909237980677 41.52265250914203 6.443807299193701
