pixel_id x y N_photoelectrons_fited N_photoelectrons_std_fited FF_coef_independent_way FF_coef_model_way FF_coef_model_way_err high_gain_init low_gain_init Charge_init N_photoelectrons_init N_photoelectrons_std_init
10 -1.0310795313650638 0.33071891388307384 40.474487514844384 0.3817579650812134 0.9276522731830412 1.0068036857412348 0.15800379267772452 59.673308412207525 4.379321892444758 2431.679154992086 40.74986320843291 6.383561953050422
11 -1.0801785566681623 0.34016802570830457 39.952919428052034 0.41075197260275986 0.9222991966262507 1.014061402921366 0.15965619203007814 55.61948835758071 3.555397076312654 2253.4076372708946 40.514713526014745 6.3651169294848575
12 -1.0474458731327634 0.3779644730092273 40.19181002866364 0.3997062791025583 0.879537831649398 0.9612976965003459 0.1549488491026429 60.73075231871691 3.859200707305131 2346.4112256425356 38.63629439873386 6.215810035605485
13 -0.9983468478296651 0.3685153611839966 40.70550726383116 0.3716589395881843 0.9507936313434154 1.0260630183347008 0.15904323201713508 59.96541675554996 3.7950566236236134 2504.5405205962143 41.76641564597168 6.462694147642428
14 -0.9819805060619656 0.18898223650461363 41.20082813908915 0.33806006580902537 0.9280238087036896 0.9894505970802208 0.15518125019015175 58.36597859348054 3.760406654977789 2379.3582228232117 40.76618400242132 6.384840170467959
15 -1.0147131895973645 0.15118578920369094 40.91174170614504 0.35062920670419345 0.9452910695319962 1.0149824390497455 0.15774898783146646 61.61748222802254 4.493063118718116 2558.647426236035 41.52469938267629 6.443966122092534
16 -1.063812214900463 0.16063490102892172 40.406347579295044 0.37711388644266575 0.8622043979656215 0.937349561383323 0.15256018492302498 58.91402440392663 3.8313539085530124 2231.361143940778 37.874872180554306 6.154256427916724
17 -1.031079531365064 0.1984313483298444 40.702848628575154 0.36324413842758907 0.8994114222562958 0.9706765456447992 0.15467035304277127 58.256685756653205 4.104076357762332 2301.680903966817 39.50930050468848 6.285642409864602
18 -1.0801785566681623 0.20788046015507505 40.189184944975274 0.3909309124590662 0.9019048749955758 0.9858083170292679 0.1569112717888439 59.46574762054637 4.294823383699928 2355.9635107226877 39.618832773384064 6.294349273227858
19 -1.0474458731327634 0.24567690745599774 40.47316572003304 0.37746315649203294 0.9391422236319218 1.019307297809332 0.15898156616580406 58.60399763676146 4.1094748096194875 2417.6840814534344 41.25459318387617 6.4229738582588185
20 -0.9983468478296651 0.23622779563076712 40.9793955941831 0.35093872735575804 0.9324976785984996 0.9995928769593695 0.15641563598752006 59.206197810501656 4.128107742335439 2425.2464258585255 40.9627119380456 6.400211866652978
21 -0.9819805060619657 0.05669467095138416 41.265859964671954 0.33005392104772846 0.8933582063439057 0.9509893933837213 0.15199763984605058 59.626013482683746 3.9484020620751457 2339.9272074413566 39.243395135260975 6.264454895301025
22 -1.0147131895973645 0.01889822365046139 40.93209677665108 0.34478215801488166 0.9029436324785738 0.9690308189485141 0.15408027597260698 58.081016592848414 3.797188001349765 2303.752348794513 39.664463260758026 6.297972948557181
23 -1.063812214900463 0.02834733547569211 40.4373653249352 0.370298816239957 0.880292343713617 0.956279872753112 0.15402956395063047 60.9274434704744 3.8815385318997317 2356.0300323502543 38.669438567400135 6.218475582278999
24 -1.031079531365064 0.06614378277661478 40.77810053010552 0.3540743914508984 0.9499000874830618 1.023273854176461 0.15865892523745587 57.578627885385195 5.772572049428104 2402.59285416353 41.72716409543626 6.459656654609149
25 -1.080178556668162 0.07559289460184547 40.27435730988182 0.3806909900901933 0.8567632099768088 0.9344867170424249 0.1525812735982796 58.055665989933026 3.7934361894087227 2184.974449678701 37.63585194350505 6.134806593814107
26 -1.0474458731327634 0.11338934190276824 40.60275724415798 0.3648376692366023 0.8927458857571935 0.9658579812934639 0.15447754120166032 60.67484421724911 3.996830117567138 2379.4548551277376 39.21649714679099 6.262307653476552
27 -0.9983468478296651 0.10394023007753755 41.099512185377726 0.3395834975599362 0.9266970735971556 0.9904716889247294 0.1554552267989515 57.66141180694857 3.6854965607126644 2347.2751729938154 40.70790324823357 6.380274543327549
28 -0.9819805060619657 -0.07559289460184537 41.1750936582258 0.33039254567338994 0.8877182338195986 0.9470687067440533 0.1518511095475451 57.77367764371082 3.9185511453048743 2252.9216909146558 38.99564270096118 6.244649125528285
29 -1.0147131895973645 -0.11338934190276816 40.797989022489055 0.34759164693457045 0.9337413080557928 1.0053765642412156 0.1572137624125274 56.35917020501817 3.8992887602565056 2311.7033609040404 41.01734203138088 6.404478279405816
30 -1.063812214900463 -0.10394023007753743 40.31575978810273 0.37257393893272844 0.9324031322604547 1.0159441103542775 0.15902146124358185 61.64626733352083 3.8892718695116937 2524.942259905159 40.958558711180785 6.399887398320441
31 -1.031079531365064 -0.06614378277661465 40.69939192323003 0.3537906338774872 0.8117684258844524 0.8761635397149193 0.14692069029187443 58.89083148531544 3.744438884505407 2100.0071988520076 35.65932329170202 5.971542789907984
32 -1.0801785566681623 -0.05669467095138408 40.20747309092582 0.3797088400139369 0.9357652591825445 1.0223534804957146 0.1597503292933855 57.42962246964056 3.7634132692154636 2360.716421884323 41.106250056445795 6.411415604719896
33 -1.0474458731327634 -0.018898223650461298 40.57911946019884 0.36134510787351765 0.9366278401490906 1.0139239593620974 0.15832834335443144 60.287082388047736 4.043635251615168 2480.460246618269 41.144141470512345 6.414369919993105
34 -0.9983468478296652 -0.028347335475691966 41.06449882083133 0.3369081308460577 0.9285256110560764 0.9932722503035855 0.1557385953045973 56.50629725607493 3.1313923461962565 2304.7916879628324 40.78822715135607 6.386566147105663
35 -0.9819805060619657 -0.20788046015507491 40.92955589460266 0.33908531788507545 0.9435781577897083 1.0127022826012462 0.15752128911270732 60.29507095714344 3.844844222161373 2499.19781108476 41.449454680319405 6.438125090452919
36 -1.0147131895973645 -0.2456769074559976 40.510934570756135 0.3591968485769466 0.954216643804347 1.0347029021255034 0.16007964535309113 58.13717486878964 3.730958727667318 2436.9232599660086 41.916781568177754 6.4743170734972315
37 -1.063812214900463 -0.236227795630767 40.0429059605101 0.38398572524536584 0.9145489168457879 1.0032803228238494 0.15858024074851887 59.56458545616666 3.767179125164022 2392.9631202061464 40.17425961886561 6.3383167812018995
38 -1.031079531365064 -0.19843134832984427 40.46761318338304 0.362346744773137 0.9222127035817934 1.0010700132042225 0.15753699808303115 58.78667514132223 3.2068559248912027 2381.5019447485506 40.51091406383263 6.364818462755449
39 -1.0801785566681623 -0.18898223650461354 39.98928896715495 0.38791166447431213 0.9229942784870988 1.0139026748124051 0.15953397226356922 60.07970557274618 3.991876513948768 2435.9465049967444 40.54524704764461 6.367514982129576
40 -1.0474458731327634 -0.15118578920369083 40.40251984579274 0.36679667303296637 0.9413282385217355 1.0234663703091056 0.15943048588285047 56.84341561838077 3.629689583564108 2350.5104979459766 41.350620337915096 6.4304448009383535
41 -0.9983468478296651 -0.16063490102892153 40.87475168712095 0.34270366397447266 0.9173804512467765 0.9859055152324028 0.15552648326118648 59.0044541861749 4.115873344614701 2377.7994418622243 40.298643122087505 6.3481212277403385
42 -0.9819805060619657 -0.34016802570830446 40.53201643322695 0.35671788431711515 0.951113963056747 1.0308020877883721 0.15973133567785425 57.38765714275454 3.5654884883787035 2397.6842724896237 41.78048716164295 6.463782728530017
43 -1.0147131895973645 -0.37796447300922714 40.07416747780268 0.3801175874286134 0.8689286152324475 0.9524902366458111 0.15443384070877417 62.79619087779166 4.776500080898049 2396.9465098396468 38.170253264316145 6.178207933075427
44 -1.063812214900463 -0.3685153611839964 39.621878925680704 0.40483292706905477 0.9552688025964042 1.0590865926955229 0.1638503566888487 58.269967098463695 3.7460754771710967 2445.182672915094 41.963000747593725 6.477885515165711
45 -1.031079531365064 -0.3307189138830738 40.08537959174825 0.3800984735141997 0.8808817861480063 0.9653228174366896 0.15545241455410547 59.93340071211163 3.809655318365417 2319.1428124046674 38.6953315655256 6.220557174845803
46 -1.0801785566681623 -0.32126980205784306 39.62226747892492 0.4054863277962216 0.944776137822996 1.0474433223713935 0.162943633796282 60.44680640122141 3.9122667383559255 2508.668164060032 41.50207948801313 6.442210760912214
47 -1.0474458731327636 -0.28347335475692037 40.07495345890979 0.38138551604492205 0.8563958055569547 0.9387337819089656 0.15331100019376237 60.039916501273 3.7371937145036895 2258.6844045251887 37.61971262030817 6.133491063033203
48 -0.9983468478296652 -0.2929224665821511 40.53241391176423 0.3573252642936625 0.9503666864677451 1.0299821008306012 0.1596676778712627 60.670456739367914 3.963988056356804 2532.84965051251 41.74766083257441 6.461242978914693
49 -0.9819805060619657 -0.472455591261534 39.98693611033589 0.38407721520199367 1.016278399945504 1.1164403094411932 0.1674369119687977 58.32792896836523 3.6654357949580487 2603.9353267237266 44.643027324628626 6.68154378303612
50 -1.0147131895973645 -0.5102520385624567 39.492579079028694 0.41089361644665245 "" "" "" 0.0 0.0 0.0 "" 0.0
51 -1.063812214900463 -0.5008029267372262 39.05739617094999 0.435406044333112 0.9409976314762817 1.0583423755910042 0.1650342504364076 58.30221556835623 4.1083747592940565 2409.9860641656724 41.3360974479622 6.429315472735974
52 -1.031079531365064 -0.4630064794363033 39.556982214432146 0.40753382374781766 0.8443910257635744 0.9376945654193894 0.15426675845637997 56.65266096865922 3.6115180185709015 2101.3813061616124 37.09236724686447 6.090350338598303
53 -1.0801785566681623 -0.4535573676110726 39.11053076358189 0.4326906374784945 0.9895061363541289 1.1113880533997778 0.16902004350978653 58.28128310423775 4.193971128618167 2533.3111719853464 43.466976652769404 6.59294901032682
54 -1.0474458731327636 -0.41576092031014994 39.60010542120158 0.4055151061230941 0.853671247540851 0.946967892422759 0.15494290067325395 61.737705542551545 4.032347247428304 2315.1657093712042 37.500028370434336 6.1237266733937705
55 -0.9983468478296652 -0.4252100321353805 40.04133527077969 0.3814420513995024 0.9493082563391779 1.0414529356774411 0.16157931135268752 59.70310929516923 4.036432927373512 2489.689281356543 41.70116616619818 6.457644010488514
56 -0.8674161136880697 0.651988715940917 40.80998221674291 0.38537456707272955 0.8863987295416017 0.9541214542915745 0.1531691485878791 77.61214076823573 5.485468083590913 3022.036668926203 38.93767958225204 6.240006376779758
57 -0.9001487972234685 0.6141922686399943 40.71002660301139 0.3876429710970666 0.8902517336625548 0.9606216802116992 0.15388422398034252 54.14636160468421 3.497021184420501 2117.498198107256 39.10693415684778 6.2535537222324855
58 -0.9492478225265668 0.623641380465225 40.21797923317842 0.4149046217069394 0.845591917294126 0.9235948861404426 0.15184041741882331 90.59383977083785 6.091624193314038 3365.119045079198 37.14511995066611 6.09467964298913
59 -0.916515138991168 0.6614378277661476 40.327611223681195 0.4119266649644467 0.8909758807634863 0.9705197820376834 0.15544826566430622 67.5686300827844 4.885555585417457 2644.5513459782746 39.13874445490751 6.25609658292673
60 -0.965614164294266 0.6708869395913782 39.829433023184855 0.4403264833299713 0.8231680480218249 0.907873464040846 0.15131018483336545 64.19633367244812 4.4908743854349344 2321.3449034394553 36.1600853295417 6.013325646390831
61 -0.9328814807588672 0.708683386892301 39.92722650932609 0.43803148152499877 0.8823295635949082 0.9707393387969353 0.15628862198367927 61.54152753361981 5.3291524895880045 2385.2837246382956 38.758929461658674 6.225666989299915
62 -0.8837824554557691 0.6992342750670705 40.41571666132339 0.41031227176706575 "" "" "" 0.0 0.0 0.0 "" 0.0
63 -0.8674161136880697 0.5197011503876874 41.418633514258325 0.3451227039413973 1.0135424763157153 1.0749471923382412 0.16134886295928266 57.58514920753024 3.632984111774188 2563.854603748846 44.52284380663857 6.672544028077939
64 -0.9001487972234685 0.48190470308676475 41.272598820090614 0.34975031580017235 0.9676943423556699 1.0299528127443955 0.158212070001885 58.23572838447831 3.7669311697433843 2475.532633797112 42.508829244023346 6.519879542140587
65 -0.9492478225265668 0.4913538149119955 40.78475973274798 0.3749918973516266 0.9509990926573115 1.0242904804186066 0.1587552645240966 59.24487036670583 4.192520748675951 2474.9805948757694 41.77544114041387 6.463392386387652
66 -0.916515138991168 0.5291502622129183 40.94011812853919 0.36949574437510935 0.933322833061148 1.0014372492471748 0.15666114634073702 60.99625241695805 4.050838683471752 2500.782869227875 40.99895928249868 6.403042970533517
67 -0.9656141642942663 0.5385993740381488 40.44528972564377 0.3962090751416902 0.8313049221360297 0.9028868820371716 0.14967261198167203 58.155831384043765 4.104491212223191 2123.70682486405 36.517521533476554 6.042972905240975
68 -0.9328814807588675 0.5763958213390715 40.58839715489374 0.39125089963073373 0.9134313406487212 0.9885871234035084 0.15635602919817723 59.87356537802855 3.882146869407209 2402.436796920688 40.12516678691555 6.334442894755272
69 -0.8837824554557692 0.566946709513841 41.073887488893284 0.36533087875866643 0.9227056385375964 0.9868208286145022 0.15524993973483228 57.59297269019651 3.5887717417086367 2334.391063815348 40.5325676862085 6.366519275570325
70 -0.8674161136880697 0.38741358483445804 41.87780097310352 0.3165876106513229 0.9762567882577559 1.0240499488491834 0.15656698564829497 58.40877719824133 3.810034878622649 2504.858070549303 42.88495994442294 6.548660927580763
71 -0.9001487972234685 0.34961713753353524 41.68511336695012 0.32306262075890874 "" "" "" 0.0 0.0 0.0 "" 0.0
72 -0.9492478225265668 0.3590662493587659 41.20351930145143 0.3459919710479795 0.9705821554388474 1.0347583332017238 0.15870994725668294 55.924092822422146 3.9350210493764353 2384.362002938248 42.635684954414934 6.5296006734267396
73 -0.916515138991168 0.39686269665968865 41.40515609586011 0.33836918212257744 0.9533466604008706 1.0114335732311082 0.15651210901539148 58.490954492765 3.540197713226991 2449.517238480794 41.87856498022759 6.4713650013136785
74 -0.9656141642942663 0.4063118084849193 40.91575019125178 0.3629803178835537 0.9209330353870709 0.9887317395752006 0.15569843492561306 57.101458853077986 4.077472243054208 2310.0224367205155 40.45470086262072 6.360400998570823
75 -0.9328814807588672 0.44410825578584195 41.1048814499081 0.3556899118467321 0.9286411452870036 0.9924198998859615 0.155619245380863 59.460366970067405 4.061215019049955 2425.5847266614287 40.79330233334211 6.386963467356152
76 -0.8837824554557692 0.4346591439606114 41.58532261864598 0.3320983946264437 0.9217545004361098 0.9736797405664442 0.1532138584116624 59.83771123811046 3.6331614494707845 2422.875968771323 40.49078613869511 6.363237080189226
77 -0.8674161136880697 0.2551260192812284 42.18234424764012 0.2984233959741714 0.9580641672085485 0.997711154672808 0.15395506269735193 60.48992899731386 3.923289799737462 2545.7667747018118 42.0857953861189 6.487356579233094
78 -0.9001487972234685 0.21732957198030572 41.942942868445854 0.3063203745343225 "" "" "" 0.0 0.0 0.0 "" 0.0
79 -0.9492478225265668 0.22677868380553634 41.46956278108128 0.3270995124232705 0.9762775210076886 1.0341529501536522 0.1581270888812949 58.54573252869863 3.7438860409232126 2510.7847147729526 42.885870691637294 6.54873046411572
80 -0.916515138991168 0.2645751311064591 41.71752185144943 0.3176927353592509 0.906503294788382 0.9545349331287826 0.15143893650469012 58.47426204682602 3.5016349619649874 2328.493761242568 39.82083193077181 6.310374943755071
81 -0.9656141642942663 0.27402424293168987 41.23555336610284 0.3401722201377061 0.9425080784073974 1.0040473549249085 0.15626156134947644 59.13731887737071 3.748622803252689 2448.429786598974 41.402448286100466 6.434473427258867
82 -0.9328814807588675 0.31182069023261255 41.47091711677353 0.3309002637411633 0.9065385268566057 0.9602483468400725 0.15235959408939828 57.2776652774642 3.6144391428394287 2280.932929471278 39.82237960332345 6.310497571770664
83 -0.8837824554557691 0.3023715784073818 41.94431266404424 0.30976391073239856 0.8460225428642338 0.8860327917897843 0.14548829454846354 59.278462315819056 3.870517731886244 2203.0269341710678 37.164036449426725 6.096231331685726
84 -0.8674161136880697 0.12283845372799893 42.32883304934926 0.28870664932803125 "" "" "" 0.0 0.0 0.0 "" 0.0
85 -0.9001487972234686 0.0850420064270762 42.04317948692371 0.2979295212660118 0.9630951119623505 1.0062701012366249 0.15487108367195684 57.836366726143716 3.743042589397055 2446.8712804728457 42.30679447861632 6.5043673388436725
86 -0.9492478225265668 0.09449111825230684 41.579890597196346 0.3171607624199521 1.0064761475675017 1.0633129099577738 0.1601204279652433 59.6882540821737 4.1951757171768636 2638.9630220357085 44.212434466630725 6.6492431499104265
87 -0.916515138991168 0.13228756555322954 41.87369823660916 0.3060664753255425 0.953285856039696 1.000052437036574 0.15471271058644753 59.760079810000065 3.8562583943548168 2502.506765717784 41.87589396925508 6.471158626494569
88 -0.9656141642942663 0.14173667737846024 41.40109966402699 0.32682221792348487 0.9827118209716095 1.0426900892189246 0.15891139692918366 57.3678622871976 5.679152167189809 2476.4854983813602 43.16851630244589 6.570275207511926
89 -0.9328814807588675 0.17953312467938295 41.682390749803254 0.31575605099990034 0.9274084526543306 0.9773708258922386 0.15330645206599305 60.0522919082893 3.939440423057829 2446.479488373216 40.73915267229821 6.382722982575557
90 -0.8837824554557692 0.17008401285415226 42.1468217104023 0.2966978082572073 0.9898149009064239 1.0316445767968994 0.1566210121339857 57.37866209593714 3.9362344791970916 2494.8552150920395 43.48054004676235 6.593977558860991
91 -0.8674161136880697 -0.00944911182523063 42.31561146200258 0.28581616456073644 0.967921950611879 1.0048023918177993 0.15424490616104763 58.061317412136745 3.528145013245911 2468.699145754693 42.51882760825287 6.520646256948223
92 -0.9001487972234685 -0.047245559126153414 41.98468951182194 0.29672538688370204 0.9503629898419158 0.9943505342732742 0.15405529057703543 60.19398635471323 4.004404557759037 2512.9483518848638 41.74749844737768 6.461230412806657
93 -0.9492478225265668 -0.037796447300922686 41.533255053975296 0.3152609213638858 0.9589922908788107 1.014285201149984 0.15646185673843216 61.96970606750183 4.063549375701043 2610.57090997829 42.12656595683493 6.490498128559543
94 -0.916515138991168 9.104912112053786e-17 41.87192012875364 0.3022152250013848 0.9630663263634919 1.0103556239161087 0.15550835551908712 60.513514909322105 4.106350401857641 2560.0563195698546 42.305529986252346 6.504270134784713
95 -0.9656141642942663 0.009449111825230724 41.410518407382 0.3219724821455888 0.8980597589232291 0.952654693102445 0.15185520085323598 56.88430937320702 3.9818551403484292 2244.081721646055 39.44992470459765 6.280917504998585
96 -0.9328814807588675 0.047245559126153504 41.736914759688055 0.3089914021974674 0.9375060368784188 0.9867216848719078 0.15393123517704896 58.85842530554102 4.026079461949902 2423.9499814904325 41.182718853034594 6.417376321600175
97 -0.8837824554557692 0.03779644730092278 42.19056284150216 0.29122390461839637 0.9650468598728712 1.0047870402588315 0.15447830977606633 60.436022446979734 4.171212136375227 2562.035940859574 42.39253076436719 6.510954673806844
98 -0.8674161136880697 -0.14173667737846019 42.142829100054136 0.28918289748727105 0.9990224128918235 1.0413398463116434 0.15735576170722254 57.135461186305605 3.8293500705067087 2507.3901242901165 43.88500717818823 6.624575999880161
99 -0.9001487972234685 -0.17953312467938287 41.76813470390441 0.30253031106021666 0.9560986459546008 1.0055381779280814 0.15532976149061284 57.55695799228204 3.653438538605515 2417.360813353595 41.99945406561871 6.48069857851904
100 -0.949247822526567 -0.17008401285415223 41.33018382162216 0.32119127690923777 0.9239007150925808 0.981971556797637 0.15432894301250136 61.18343627634004 3.887963776263187 2483.133735142556 40.58506495005082 6.3706408586617735
101 -0.916515138991168 -0.13228756555322946 41.71220764898274 0.3056173879387953 0.8569444457744425 0.9024651386818703 0.14723870795417568 55.80556392368345 3.7325784345961424 2100.7342272493092 37.64381326066618 6.135455424063171
102 -0.9656141642942663 -0.12283845372799877 41.26370301397042 0.32517337848500216 0.8937275790369904 0.9514323255810353 0.15203151377828106 61.39642066024779 3.8440913328692994 2410.400201007139 39.259620920667054 6.26574982908407
103 -0.9328814807588675 -0.08504200642707609 41.63387224449333 0.3098363474628959 0.9529441712944366 1.0054525846845612 0.1555823174193721 59.925446711521225 4.031224955773045 2508.5322009241354 41.860884458652635 6.469998798968407
104 -0.8837824554557692 -0.09449111825230677 42.07504112874018 0.2924146241619531 0.9689443981779755 1.0116149739264135 0.1552177241073709 58.40142028448214 4.110515148846153 2485.782964070897 42.56374163440328 6.524089333723388
105 -0.8674161136880697 -0.2740242429316897 41.81243829047898 0.2995273980830241 0.9694087987648382 1.0184563144725132 0.1562400856969914 58.38032398952222 5.733944237079545 2486.075995124895 42.584141800430615 6.525652595750912
106 -0.9001487972234686 -0.3118206902326124 41.395959832248174 0.3162094723641477 0.9330638223796451 0.9901348257216356 0.15484133108409576 59.451292481267224 3.903243278919141 2436.764694315471 40.98758147408287 6.402154440036797
107 -0.949247822526567 -0.30237157840738166 40.97296999810261 0.33552855399057474 0.942578787110257 1.0105577988713637 0.15726568272938318 55.48972767967292 3.753046747359752 2297.5829366671724 41.405554374505 6.434714785793151
108 -0.916515138991168 -0.26457513110645897 41.39636578307449 0.3167422146244844 0.9082483253280205 0.9637920332220071 0.1527626473969584 60.83391787970176 3.8426454566655166 2427.1204809841242 39.89748754607129 6.316445800137233
109 -0.9656141642942663 -0.2551260192812283 40.96231300464672 0.3367019407844966 0.9374282985984826 1.0052973318436471 0.15687666752238086 56.466023543422644 3.9516213867480117 2325.2315474557226 41.17930396971567 6.4171102507059725
110 -0.9328814807588675 -0.2173295719803056 41.374428608074595 0.31839432438110893 0.8684992934307899 0.9221008076951663 0.14945596312293077 59.684910237097824 4.119616038278481 2277.062528544253 38.15139403743158 6.176681474500007
111 -0.8837824554557692 -0.2267786838055363 41.801562952878164 0.30051458290541855 0.9789147477718626 1.0287107854571689 0.15704801434928345 59.19950127080633 3.8717775674662467 2545.680298376208 43.00171865859259 6.557569569481713
112 -0.8674161136880697 -0.4063118084849193 41.32815735228175 0.31848492127652495 0.9207800448940496 0.9787027270300371 0.15407186927352637 61.22623197637728 4.057164328599892 2476.477425056681 40.44798030380463 6.359872664118726
113 -0.9001487972234686 -0.44410825578584195 40.87234673217631 0.33920098328285253 0.9349711138781396 1.0048692616034807 0.15701942454958354 67.62317174628345 4.810307032859417 2777.375961186141 41.07136488076345 6.408694475535828
114 -0.949247822526567 -0.4346591439606112 40.46562900693344 0.3592841095495333 0.9423562107969172 1.0229861259816406 0.15925724221894574 59.33223206269597 3.7270291327548906 2456.103850536867 41.395777053213145 6.433955008640731
115 -0.916515138991168 -0.3968626966596886 40.92795042587925 0.33677196753137634 0.8551871621342876 0.9178719921440034 0.14994523744966956 57.159408874221555 3.5356312504885463 2147.285757836602 37.566619391772804 6.129161393842783
116 -0.9656141642942663 -0.38741358483445787 40.50974277873893 0.3573694831983749 0.8999427338668381 0.9758798062673771 0.1554481198460024 57.5097062214113 3.744269065728408 2273.51050881046 39.53263993485703 6.28749870257299
117 -0.9328814807588675 -0.3496171375335351 40.96150961995512 0.3355519919553756 0.8708433974042564 0.9339100554606409 0.1511893781526841 60.15246857680184 4.198685563336116 2301.094531953358 38.254365720923865 6.185011375973683
118 -0.8837824554557692 -0.3590662493587658 41.37321141290855 0.316787447758315 0.9133400327267635 0.9697375293549161 0.15327723430870763 57.22435630139133 3.7513157581737704 2295.9073156975105 40.12115581703256 6.334126286792249
119 -0.8674161136880697 -0.5385993740381487 40.695400939385806 0.34779166517000365 0.8798033477271415 0.9496885909402591 0.1529783723995057 58.76689341234555 4.221953302570615 2271.2204269730096 38.647957975874206 6.2167481834053895
120 -0.9001487972234686 -0.5763958213390715 40.20313609129856 0.37276888060427354 0.8916268102248561 0.974235899487267 0.1559308595092893 60.70876585147425 4.215586417674707 2377.800779114909 39.16733845211526 6.258381456264492
121 -0.949247822526567 -0.5669467095138407 39.81382346383996 0.3933267614415159 0.8594757009507548 0.9482888813036895 0.15461515470125659 57.972440059682704 5.123071869984804 2188.749828835796 37.75500611294738 6.1445102419108535
122 -0.916515138991168 -0.529150262212918 40.31220174228025 0.36696101406614745 0.852675526095032 0.9291551130706331 0.1520543277991442 59.1046793845894 3.897806306863605 2213.841914925863 37.45628836797458 6.12015427648475
123 -0.9656141642942663 -0.5197011503876874 39.91105797875748 0.38803384450604456 0.9037227754222793 0.9946789542539946 0.15816419659542952 58.47770607975202 3.8257133410789774 2321.488291272907 39.69868941348104 6.300689598248833
124 -0.9328814807588675 -0.4819047030867647 40.399746494208074 0.3624745639354358 0.8837140466415145 0.9608908553440852 0.15446327472868288 59.037495563083645 3.7161352330906703 2291.820639176923 38.81974696450381 6.230549491377451
125 -0.8837824554557692 -0.49135381491199526 40.79478846928003 0.34286309846498847 0.8756307003092161 0.9428817643040924 0.15223533610215692 60.68864450229018 4.025692857811699 2334.3682056853645 38.464662126327 6.201988562253804
126 -0.8674161136880697 -0.6708869395913782 39.92117927148763 0.3884606690698304 0.9563548665029896 1.0523413906064074 0.16268170258359754 59.27243335387522 3.896372323922413 2490.0769676788773 42.01070930920498 6.481566886888152
127 -0.9001487972234686 -0.708683386892301 39.39571900906156 0.4173915381433907 0.9402878631721195 1.0484621126340048 0.16351452350193132 57.22047743707325 3.728113299589501 2363.4871731469975 41.3049187809763 6.42689028854362
128 -0.949247822526567 -0.6992342750670703 39.024757977957485 0.43790349560253705 0.843458833704153 0.9494336385398837 0.1563410063941808 59.337733984354855 3.7644615857008175 2198.54718266256 37.05141796015053 6.086987593231198
129 -0.916515138991168 -0.6614378277661476 39.555946590899914 0.40798963753034795 "" "" "" 0.0 0.0 0.0 "" 0.0
130 -0.9656141642942663 -0.6519887159409169 39.17290111245904 0.4290987221955313 0.930722325631444 1.043699168547149 0.163627940020203 58.653855764774875 5.879710302624411 2398.046723286175 40.884724320653184 6.394116383101983
131 -0.9328814807588675 -0.6141922686399943 39.69538942886237 0.39997299809171416 0.8636561026899751 0.9557443103543942 0.15546607235475196 56.90450747275355 3.602268722780126 2158.879770992824 37.938642593937175 6.159435249593681
