pixel_id x y N_photoelectrons_fited N_photoelectrons_std_fited FF_coef_independent_way FF_coef_model_way FF_coef_model_way_err high_gain_init low_gain_init Charge_init N_photoelectrons_init N_photoelectrons_std_init
0 -0.9819805060619657 0.4535573676110728 40.90233289409209 0.3834749924676067 0.9356697978315832 1.012228825298418 0.15759923911183008 59.58723693758033 3.9479287883451364 2467.0617915382522 41.40252037735168 6.434479029210654
1 -1.0147131895973645 0.4157609203101501 40.70269426277221 0.39188471564076527 0.9532461435644425 1.0363013587065377 0.1598743716191674 61.34513709421467 3.9376877074733008 2587.5536708802415 42.18025736752764 6.494632966344414
2 -1.063812214900463 0.4252100321353807 40.17326995111327 0.4212985279629989 0.9542254022244411 1.051036888607599 0.16212366480545426 64.63789316074399 4.479410207295395 2729.2438123199627 42.223588654611234 6.49796804044243
3 -1.031079531365064 0.4630064794363034 40.38138718522495 0.4120248401159707 0.8432240751103176 0.9239871516320843 0.15155986738365196 60.82279017466002 3.8154154924898536 2269.4128261218216 37.31188292422836 6.108345350766307
4 -1.080178556668162 0.4724555912615341 39.845210883235495 0.44250550239538783 0.8975075657319881 0.9967038983124573 0.1585462686555493 59.37370268481512 3.8569186788458247 2357.9599264332105 39.71387701640277 6.301894716385126
5 -1.0474458731327634 0.5102520385624568 40.04064372888514 0.4338577773841186 0.8745377220113603 0.9664550601817166 0.1557129190942758 59.473385988798995 4.003505795005142 2301.4703280712856 38.69748274471436 6.220730081326014
6 -0.9983468478296651 0.5008029267372262 40.56832022299034 0.4041584444421661 0.9358073819909514 1.0207129139470126 0.158945740204989 59.0271345666079 -2.006009849368614 2444.2314972172744 41.40860834874398 6.434952085971113
7 -0.9819805060619657 0.3212698020578432 41.2849943078768 0.35691679544239474 0.9499701752641161 1.0181737823778652 0.15728814148402642 57.151067681127365 3.7558778626983225 2402.362207280982 42.03529880989956 6.483463488745777
8 -1.0147131895973645 0.2834733547569205 41.038434947472254 0.3676144621351699 0.8891618587160288 0.9587253333371151 0.15308624928172862 80.95194188142887 5.574202138934128 3185.020738358582 39.34458722464885 6.272526382937648
9 -1.063812214900463 0.29292246658215115 40.51575579760899 0.395583243293019 0.9315390215003374 1.0173755011114896 0.15877432133625508 58.17988172654505 3.9091002984273673 2398.1594442587857 41.219737357503185 6.420259913547362
