pixel_id x y N_photoelectrons_fited N_photoelectrons_std_fited FF_coef_independent_way FF_coef_model_way FF_coef_model_way_err high_gain_init low_gain_init Charge_init N_photoelectrons_init N_photoelectrons_std_init
0 -0.9819805060619657 0.4535573676110728 36.18249212158271 0.35146447700140765 0.861327359272344 0.966027910272036 0.16366679496263753 63.953444792766916 32.35076182903375 2235.3837661723287 34.953297252646955 5.912131362938999
1 -1.0147131895973645 0.4157609203101501 35.937168896306204 0.35861441523729776 0.9543613334519045 1.077677665980061 0.1735035408960683 60.79294825347806 23.18779480413729 2354.430900459835 38.72868429810252 6.223237445100622
2 -1.063812214900463 0.4252100321353807 35.29733139124801 0.38416725271416535 0.9766050667548005 1.1227860515511223 0.17876998171246636 62.219485754965476 20.025237240493286 2465.8423003402277 39.63135134307083 6.295343623907343
3 -1.031079531365064 0.4630064794363034 35.55142732053115 0.3763291114040325 0.8255555733866753 0.9423433717492724 0.16311342300291506 61.66085701683483 42.78234310090811 2065.7405671236465 33.50165189172852 5.788061151346668
4 -1.080178556668162 0.4724555912615341 34.90555112554291 0.4026824211537642 0.9071363838412089 1.054624836134918 0.17424607605316536 58.36338884884679 32.37242437563697 2148.488311084181 36.81226113597469 6.067310865282468
5 -1.0474458731327634 0.5102520385624568 35.14383206544888 0.3954365295059614 0.8150209027548069 0.9411081624129969 0.16398442280123954 62.8978977024937 37.71482156916993 2080.29432814299 33.074147215265555 5.751012712146058
6 -0.9983468478296651 0.5008029267372262 35.780887076143465 0.36968994220795615 0.8724358715107682 0.989469287552722 0.16660757904778922 62.902904620084925 129.21343874624253 2227.0200236670917 35.404088843236075 5.950133514740327
7 -0.9819805060619657 0.3212698020578432 36.639891365751005 0.3276766244480884 0.8713224450764815 0.9650384829824123 0.16252061454350586 61.36478980106002 26.05272112773917 2169.791783981331 35.35890518024474 5.94633544128186
8 -1.0147131895973645 0.2834733547569205 36.337692653287505 0.33685954062857176 0.969868612047551 1.0831172313490967 0.17293873701097173 73.43019563739219 -6.044976045726974 2890.0642491464323 39.35798106024317 6.2735939508580865
9 -1.063812214900463 0.29292246658215115 35.703920974215094 0.3612616859372325 0.85456888124407 0.9712948130349972 0.16522934286141555 61.965185710356124 50.05091087400455 2148.892735422487 34.67903324726657 5.888890663551716
10 -1.0310795313650638 0.33071891388307384 36.01416054633602 0.3511941378149379 0.9317494831168464 1.049894769719308 0.17104705629564715 59.316448107151516 26.512734126452013 2242.8188931258865 37.811078793429644 6.149071376511224
11 -1.0801785566681623 0.34016802570830457 35.37295225591052 0.3765639813125076 0.8233612181395286 0.9445805682652284 0.16372105654238858 62.544524985264516 44.429451603399066 2089.775404615673 33.41260334310675 5.780363599559006
12 -1.0474458731327634 0.3779644730092273 35.66712780331701 0.36698043185203666 0.8488107430100943 0.9657453764110743 0.16484950388896186 62.38794955578144 35.20791822074119 2148.9756170585265 34.44536376591628 5.869017274290158
13 -0.9983468478296651 0.3685153611839966 36.300246375697974 0.34237659397183184 0.8798424428751477 0.9835925790410252 0.1648699305081511 64.71995405682058 39.43351853299412 2310.803498700355 35.7046529524974 5.9753370576476605
14 -0.9819805060619656 0.18898223650461363 36.91153682310272 0.3126286097989459 0.8739359674247614 0.9608097329529425 0.16154345757089197 61.495394450165705 35.499504958951384 2180.931940371787 35.46496383788803 5.955246748698833
15 -1.0147131895973645 0.15118578920369094 36.55300475717804 0.32368561897271825 1.0008292114902 1.1111093385955875 0.17462536480601934 57.740618598006876 17.658933085407423 2345.0997103802306 40.61438493942945 6.372941623726789
